"","Wage","Age","Potential","Special","Acceleration","Aggression","Agility","Balance","Ball.control","Composure","Crossing","Curve","Dribbling","Finishing","Free.kick.accuracy","GK.diving","GK.handling","GK.kicking","GK.positioning","GK.reflexes","Heading.accuracy","Interceptions","Jumping","Long.passing","Long.shots","Marking","Penalties","Positioning","Reactions","Short.passing","Shot.power","Sliding.tackle","Sprint.speed","Stamina","Standing.tackle","Strength","Vision","Volleys","CAM","CB","CDM","CF","CM","LAM","LB","LCB","LCM","LDM","LF","LM","LS","LW","LWB","RAM","RB","RCB","RCM","RDM","RF","RM","RS","RW","RWB","ST"
"M. Balotelli OGC Nice",1.76164970621954,0.269345046229153,1.79656428221636,1.55840089882259,0.687367263665978,1.07966160109108,0.298585566998458,-1.14428344179854,2.41912451370124,1.81704005480043,1.54284769882374,2.06935597132923,1.99992226809713,2.24054740118544,2.39331525421709,-2.71807183415558,-2.7547786437091,-2.65331750066815,-2.08115838052264,-2.6304695984512,0.314057941783421,0.283908510257855,0.690928410221662,0.820557743995741,1.63491783534547,-0.735751240650592,3.35169535346213,1.14831666801998,0.644062914224667,1.78147213460018,2.30938070247571,-0.353720934255565,1.10927878040606,0.13933235115621,-0.369229274726495,1.27113371177452,1.48876754085227,1.40200159242601,1.9613569638793,0.538819998656329,0.956280393815643,2.02609850287672,1.63593044214316,1.9613569638793,0.747250124626066,0.538819998656329,1.63593044214316,0.956280393815643,2.02609850287672,1.87820884530213,2.03627901809986,2.00985296051758,0.999948115572632,1.9613569638793,0.747250124626066,0.538819998656329,1.63593044214316,0.956280393815643,2.02609850287672,1.87820884530213,2.03627901809986,2.00985296051758,0.999948115572632,2.03627901809986
"J. Hernández West Ham United",2.51922600639849,0.927507602759757,1.79656428221636,1.72516060420923,1.28556703860901,0.394351730625873,1.25165020686822,1.53650520259077,1.71994935666533,2.01526593566224,1.09371627315266,1.20456729220583,1.4398612526489,2.62128980380964,0.507778498490908,1.10042739535623,0.450173671638421,-0.500116605212952,0.461028173582172,0.146509332351294,1.79298223533667,-0.0732973155205883,1.31124950364046,0.820557743995741,1.0780972473888,-0.0949165473388586,1.51622421214637,2.29030361623461,2.24338568066036,1.25243570705033,1.03307806573979,0.173330561039203,0.472590402999083,0.335148346127449,0.288311225682439,-1.18814031296057,1.69050639833147,1.84314530774187,1.9613569638793,0.538819998656329,0.819857947017352,2.16418649817762,1.63593044214316,1.9613569638793,1.04433882535427,0.538819998656329,1.63593044214316,0.819857947017352,2.16418649817762,1.87820884530213,2.17771450331597,2.00985296051758,1.14278842107638,1.9613569638793,1.04433882535427,0.538819998656329,1.63593044214316,0.819857947017352,2.16418649817762,1.87820884530213,2.17771450331597,2.00985296051758,1.14278842107638,2.17771450331597
"C. Vela Real Sociedad",1.68134768708681,0.708120083916222,1.79656428221636,1.98085881913541,1.54193837072745,0.269749935995836,1.68486140680902,1.21156112448298,1.95300774234397,1.81704005480043,2.44111055016588,2.2265902766244,2.11193447118677,1.85980499856125,1.88567074306004,-0.808822219399673,1.09116413470793,-0.807716733135123,0.778801492845273,-0.162043882182316,0.129192405089265,0.909018705370131,0.159224615862693,1.4973547403292,2.30310254089347,-1.16297436952508,1.05735642681743,1.66740164448118,1.60365657408609,2.41631584765999,0.714002406555809,-0.986182728609287,1.01832329791935,0.335148346127449,-0.369229274726495,-0.0353556138659951,2.49746182824826,2.28428902305773,2.49619389653233,0.254435479619042,1.22912528741223,2.30227449347851,2.15699254920704,2.49619389653233,1.19288317571837,0.254435479619042,2.15699254920704,1.22912528741223,2.30227449347851,2.54227164539343,1.89484353288375,2.5500555253246,1.42846903208387,2.49619389653233,1.19288317571837,0.254435479619042,2.15699254920704,1.22912528741223,2.30227449347851,2.54227164539343,1.89484353288375,2.5500555253246,1.42846903208387,1.89484353288375
"Raffael Borussia Mönchengladbach",1.80613262540604,1.58567015929036,1.79656428221636,2.47002062160288,0.687367263665978,0.830458011831004,1.5115769268327,1.53650520259077,2.65218289937988,1.81704005480043,1.91712388688296,2.2265902766244,2.67199548663501,1.85980499856125,2.03071203196205,0.464010857104265,-0.190816791431084,-1.73051711690164,0.778801492845273,1.07216897595212,0.0367596367421867,2.33784200848391,0.336459213982349,2.68174948391275,2.08037430571081,0.652723928191497,1.05735642681743,1.77121863977342,2.35000719842274,2.7337377041899,1.13943661880112,0.805792355392926,-0.164097974407896,0.922596331041166,1.50945786929903,-0.419617180230853,2.80007011446706,1.49023033548918,2.89732159602209,1.67635807480548,2.59334975539514,2.57845048408029,3.06885123656882,2.89732159602209,2.23269362826709,1.67635807480548,3.06885123656882,2.59334975539514,2.57845048408029,2.6750842054117,1.89484353288375,2.68510616652636,2.42835117061008,2.89732159602209,2.23269362826709,1.67635807480548,3.06885123656882,2.59334975539514,2.57845048408029,2.6750842054117,1.89484353288375,2.68510616652636,2.42835117061008,1.89484353288375
"Gabriel Jesus Manchester City",2.39444106807926,-1.04698006683206,3.4618302286129,2.00309344652029,1.71285259213974,0.207449038680817,2.29135708672614,2.26762937833331,2.41912451370124,2.31260475695494,1.39313722360004,1.91212166603407,2.67199548663501,2.11363326697738,0.652819787392922,0.782219126230249,-0.831807254500588,-1.42291698897947,-1.44561174199644,1.38072219048573,0.314057941783421,0.462511423147077,0.690928410221662,1.75115361395424,1.52355371775414,-0.308528111776103,1.74565810481084,1.87503563506566,2.13676416289798,1.78147213460018,1.24579517186244,-0.459131233314519,1.3821452278662,1.90167630589736,-0.838901060732877,-0.419617180230853,1.99311468455027,0.784400390983805,2.62990312969558,0.254435479619042,1.22912528741223,2.57845048408029,2.28725807597301,2.62990312969558,1.19288317571837,0.254435479619042,2.28725807597301,1.22912528741223,2.57845048408029,2.54227164539343,2.17771450331597,2.68510616652636,1.57130933758761,2.62990312969558,1.19288317571837,0.254435479619042,2.28725807597301,1.22912528741223,2.57845048408029,2.54227164539343,2.17771450331597,2.68510616652636,1.57130933758761,2.17771450331597
"J. Vardy Leicester City",2.19498165776473,1.14689512160329,1.6300376875767,2.44778599421799,1.88376681355204,2.45028134202149,0.991723486903738,1.04908908542908,1.37036177814737,1.81704005480043,1.16857151076451,0.575630071025164,1.4398612526489,2.11363326697738,0.21769592068688,1.41863566448222,1.09116413470793,-1.11531686105729,1.41434813137148,0.146509332351294,0.129192405089265,1.98063618270546,0.602311111161834,0.228360372203967,0.855369012206137,2.68203379034532,1.51622421214637,1.9788526303579,2.5632502339475,0.829206565010459,1.99030504329173,2.913998336572,1.92787812278646,2.29330829583984,2.44880144131179,-0.0353556138659951,1.69050639833147,1.31377284936284,1.82764773071604,2.67170389143598,2.45692730859685,2.16418649817762,1.76619596890913,1.82764773071604,3.1239597304517,2.67170389143598,1.76619596890913,2.45692730859685,2.16418649817762,2.01102140532039,2.03627901809986,2.00985296051758,2.85687208712131,1.82764773071604,3.1239597304517,2.67170389143598,1.76619596890913,2.45692730859685,2.16418649817762,2.01102140532039,2.03627901809986,2.00985296051758,2.85687208712131,2.03627901809986
"W. Ben Yedder Sevilla FC",1.23732730362144,0.269345046229153,1.79656428221636,2.26990897513891,1.28556703860901,0.145148141365799,2.11807260674982,1.78021326117162,2.18606612802261,2.11437887609314,1.91712388688296,2.2265902766244,2.44797108045571,2.24054740118544,2.32079460976608,-1.44523875765164,0.770668903173174,-0.500116605212952,-1.12783842273333,-1.08770352578315,1.05352008856004,1.53412890048241,1.57710140081994,1.92035286303761,1.0780972473888,0.545918145972874,1.2867903194819,1.87503563506566,1.92352112737323,1.99308670562012,1.24579517186244,0.278740860098157,1.20023426289277,1.1184123260124,-0.463163631927771,-0.880731059868683,2.09398411328987,1.57845907855235,2.49619389653233,0.823204517693616,1.6383926278071,2.4403624887794,2.28725807597301,2.49619389653233,1.78706057717478,0.823204517693616,2.28725807597301,1.6383926278071,2.4403624887794,2.54227164539343,2.17771450331597,2.5500555253246,1.99983025409884,2.49619389653233,1.78706057717478,0.823204517693616,2.28725807597301,1.6383926278071,2.4403624887794,2.54227164539343,2.17771450331597,2.5500555253246,1.99983025409884,2.17771450331597
"Lucas Pérez RC Deportivo de La Coruña",2.51922600639849,0.708120083916222,1.6300376875767,2.2143224066767,0.943738595784419,0.892758909146023,0.645154526951098,0.886617046375184,2.06953693518329,1.51970123350773,1.99197912449481,2.46244173456715,1.99992226809713,2.11363326697738,2.39331525421709,1.10042739535623,-0.831807254500588,-0.807716733135123,-0.174518464944031,-0.162043882182316,0.498923478477577,0.998320161814742,-0.195244580376619,2.08955211212097,2.52583077607614,0.118695017098386,1.86037505114308,1.56358464918894,2.03014264513561,1.99308670562012,1.77758793716908,0.278740860098157,1.01832329791935,0.824688333555546,-0.181360560323942,0.348905952498863,2.09398411328987,1.7549165646787,2.36248466336907,0.96539677721226,1.6383926278071,2.30227449347851,2.28725807597301,2.36248466336907,1.48997187644658,0.96539677721226,2.28725807597301,1.6383926278071,2.30227449347851,2.40945908537517,2.17771450331597,2.41500488412285,1.71414964309135,2.36248466336907,1.48997187644658,0.96539677721226,2.28725807597301,1.6383926278071,2.30227449347851,2.40945908537517,2.17771450331597,2.41500488412285,1.71414964309135,2.17771450331597
"C. Benteke Crystal Palace",2.06178737300751,0.269345046229153,1.96309087685601,1.47502104612927,0.0891674887229492,0.643555319885948,0.211943327010298,-1.30675548085243,1.83647854950465,1.71792711436953,0.79429532270528,0.654247223672746,1.10382464337996,1.60597673014511,1.59558816525601,1.10042739535623,-1.79329294910485,0.42268377855356,-0.810065103470233,-1.70480995485037,2.25514607707206,0.194607053813244,1.31124950364046,0.228360372203967,1.63491783534547,0.225500799317008,1.63094115847861,1.14831666801998,1.07054898527419,1.46405027807027,1.99030504329173,-0.564541532373472,0.563545885485794,0.922596331041166,0.382245582883716,1.65539527813938,1.79137582707107,1.31377284936284,1.56022926438953,1.24978129624955,1.09270284061393,1.74992251227494,1.50566491537719,1.56022926438953,0.895794474990168,1.24978129624955,1.50566491537719,1.09270284061393,1.74992251227494,1.47977116524734,2.03627901809986,1.46965039571056,0.999948115572632,1.56022926438953,0.895794474990168,1.24978129624955,1.50566491537719,1.09270284061393,1.74992251227494,1.47977116524734,2.03627901809986,1.46965039571056,0.999948115572632,2.03627901809986
"K. Mitroglou Olympique de Marseille",1.64675358222462,0.927507602759757,1.6300376875767,1.07479775320134,-1.36360339328155,1.88957326618632,-1.43425923276474,-2.44405975422972,1.60342016382601,1.91615299523133,0.944005797928971,1.59765305544374,1.32784904955925,1.98671913276931,1.88567074306004,0.464010857104265,-1.15230248603534,-0.192516477290781,-0.810065103470233,1.68927540501934,2.0702805403779,-1.50212061863436,1.04539760646097,1.15895624216247,2.08037430571081,-1.37658593396232,-0.204529982837148,1.87503563506566,1.81689960961085,0.829206565010459,1.99030504329173,-1.4078239248451,-0.709830869328164,0.628872338584307,-1.02676977513543,1.65539527813938,1.08528982589387,1.93137405080504,1.42652003122628,0.254435479619042,0.410590606622479,1.61183451697405,1.24513386184525,1.42652003122628,-0.292560327922647,0.254435479619042,1.24513386184525,0.410590606622479,1.61183451697405,1.21414604521082,2.03627901809986,1.19954911330705,6.5977046421592e-05,1.42652003122628,-0.292560327922647,0.254435479619042,1.24513386184525,0.410590606622479,1.61183451697405,1.21414604521082,2.03627901809986,1.19954911330705,6.5977046421592e-05,2.03627901809986
"A. Gignac Tigres U.A.N.L.",2.14998420023473,1.36628264044683,1.6300376875767,2.19208777929182,0.430995931547537,1.70267057424127,-0.0479833929541823,-0.413159266055997,1.02077419962942,1.91615299523133,1.84226864927112,1.99073881868165,1.32784904955925,2.49437566960158,1.81315009860903,-0.172405681147704,1.41165936624268,1.0378840343979,0.14325485431907,0.146509332351294,1.42325116194836,2.15923909559468,0.247841914922521,1.92035286303761,2.30310254089347,-0.0949165473388586,1.74565810481084,1.66740164448118,1.49703505632371,1.46405027807027,1.8839464902304,-0.037490037078704,0.108768473052238,0.726780336069927,1.41552351209776,1.57854296486641,1.69050639833147,1.93137405080504,1.82764773071604,1.81855033432412,1.91123752140368,1.88801050757583,2.02672702244107,1.82764773071604,1.63851622681068,1.81855033432412,2.02672702244107,1.91123752140368,1.88801050757583,1.74539628528387,2.03627901809986,1.73975167811407,1.71414964309135,1.82764773071604,1.63851622681068,1.81855033432412,2.02672702244107,1.91123752140368,1.88801050757583,1.74539628528387,2.03627901809986,1.73975167811407,1.71414964309135,2.03627901809986
"W. Rooney Everton",2.42756262904666,1.36628264044683,1.6300376875767,2.89247854191569,-0.167203843395492,1.76497147155628,0.385227806986618,1.04908908542908,1.83647854950465,2.70905651867855,2.29140007494219,2.54105888721473,1.10382464337996,1.73289086435318,2.61087718757011,-0.172405681147704,0.129678440103669,0.730283906475731,-0.810065103470233,-1.08770352578315,1.14595285690712,2.42714346492852,0.77954570928149,3.10474760662116,2.19173842330214,2.68203379034532,2.31924283647201,1.4597676538967,2.24338568066036,2.41631584765999,2.09666359635306,1.43825414974665,-0.164097974407896,1.31422832098364,2.35486708411052,1.11742908522858,2.49746182824826,2.19606027999456,2.22877543020581,2.95608841047327,3.1390395425883,2.02609850287672,2.80832018303688,2.22877543020581,2.67832667935939,2.95608841047327,2.80832018303688,3.1390395425883,2.02609850287672,2.14383396533865,2.03627901809986,2.00985296051758,2.71403178161756,2.22877543020581,2.67832667935939,2.95608841047327,2.80832018303688,3.1390395425883,2.02609850287672,2.14383396533865,2.03627901809986,2.00985296051758,2.71403178161756,2.03627901809986
"Fernando Torres Atlético Madrid",1.98553517680152,1.8050576781339,1.6300376875767,1.54172492828393,0.430995931547537,0.581254422570929,0.645154526951098,-0.819339363690741,1.95300774234397,0.825910650491411,1.54284769882374,2.2265902766244,2.11193447118677,1.35214846172898,1.30550558745198,1.10042739535623,0.770668903173174,-0.807716733135123,-0.492291784207132,-0.162043882182316,1.33081839360128,-0.609106054188254,0.690928410221662,0.482159245829013,1.52355371775414,-0.62894545843197,1.2867903194819,1.77121863977342,1.17717050303657,2.20470127664006,1.77758793716908,-0.564541532373472,0.654501367972505,-0.350207636271888,-0.369229274726495,0.579462892317778,2.09398411328987,2.01960279386822,2.09506619704256,0.396627739137685,0.683435500219061,2.16418649817762,1.63593044214316,2.09506619704256,0.598705774261964,0.396627739137685,1.63593044214316,0.683435500219061,2.16418649817762,1.87820884530213,2.03627901809986,2.00985296051758,0.857107810068888,2.09506619704256,0.598705774261964,0.396627739137685,1.63593044214316,0.683435500219061,2.16418649817762,1.87820884530213,2.03627901809986,2.00985296051758,0.857107810068888,2.03627901809986
"S. Eto'o Antalyaspor",1.10731926370882,2.4632202346645,1.6300376875767,2.34773017098601,0.34553882084139,1.39116608766617,0.991723486903738,0.805381026848235,1.60342016382601,2.31260475695494,1.61770293643558,2.06935597132923,1.88791006500748,2.36746153539351,1.95819138751105,-1.12703048852566,-0.190816791431084,0.11508365063139,0.778801492845273,0.455062546884904,1.14595285690712,1.08762161825935,1.93157059705925,2.17415173666265,1.74628195293681,-0.308528111776103,2.54867672913648,1.87503563506566,1.60365657408609,1.88727942011015,1.99030504329173,1.22743355162874,0.472590402999083,0.0414243536705901,1.2276547976952,0.118349012679948,1.99311468455027,1.93137405080504,2.22877543020581,1.53416581528683,1.77481507460539,2.16418649817762,2.15699254920704,2.22877543020581,1.63851622681068,1.53416581528683,2.15699254920704,1.77481507460539,2.16418649817762,2.01102140532039,2.03627901809986,2.14490360171934,1.57130933758761,2.22877543020581,1.63851622681068,1.53416581528683,2.15699254920704,1.77481507460539,2.16418649817762,2.01102140532039,2.03627901809986,2.14490360171934,1.57130933758761,2.03627901809986
"M. Batshuayi Chelsea",2.42756262904666,-0.388817510301451,2.29614406613532,1.36384790920485,0.687367263665978,0.518953525255911,0.991723486903738,1.13032510495603,1.48689097098669,2.01526593566224,1.3182819859882,0.732864376320329,1.4398612526489,2.11363326697738,0.0726546317848657,-0.490613950273688,-0.190816791431084,1.65308429024224,-1.12783842273333,1.38072219048573,0.961087320212967,-0.341201684854421,1.22263220458063,-0.786835122296217,1.85764607052814,-0.735751240650592,0.483771695156259,1.87503563506566,1.81689960961085,0.617591993990521,1.77758793716908,-0.142900336137658,0.927367815432639,0.0414243536705901,0.0065081540786103,1.04057677195561,0.782681539675072,1.40200159242601,1.42652003122628,0.538819998656329,0.274168159824187,1.88801050757583,0.854337281547344,1.42652003122628,0.747250124626066,0.538819998656329,0.854337281547344,0.274168159824187,1.88801050757583,1.47977116524734,2.03627901809986,1.73975167811407,0.714267504565143,1.42652003122628,0.747250124626066,0.538819998656329,0.854337281547344,0.274168159824187,1.88801050757583,1.47977116524734,2.03627901809986,1.73975167811407,0.714267504565143,2.03627901809986
